#{"t_start": 1708424537.4409866, "env_id": "None"}
r,l,t
0.0,201,1838.832711
0.0,201,1839.06235
0.0,201,1839.341469
0.0,201,1839.563733
0.0,201,1839.790927
0.0,201,1839.993337
0.0,201,1840.219007
0.0,201,1840.611985
0.0,201,1840.854141
0.0,201,1841.084356
0.0,201,1841.311558
100.0,1,1841.312966
0.0,201,1841.558505
0.0,201,1841.7743
0.0,201,1841.999697
0.0,201,1842.204575
100.0,2,1842.205994
0.0,201,1842.431927
100.0,1,1842.432946
100.0,1,1842.433835
0.0,201,1842.673894
0.0,201,1842.884167
100.0,2,1842.886051
100.0,1,1842.887219
100.0,15,1842.911837
0.0,201,1843.121161
0.0,201,1843.34176
0.0,201,1843.589963
0.0,201,1843.89927
0.0,201,1844.144367
0.0,201,1844.343717
0.0,201,1844.549324
100.0,1,1844.551104
0.0,201,1844.77885
0.0,201,1845.001952
0.0,201,1845.210957
0.0,201,1845.414942
0.0,201,1845.632143
0.0,201,1845.851978
0.0,201,1846.067063
0.0,201,1846.271686
100.0,3,1846.275446
0.0,201,1846.511319
0.0,201,1846.733186
0.0,201,1847.017964
0.0,201,1847.225606
0.0,201,1847.422604
0.0,201,1847.620814
100.0,5,1847.627379
0.0,201,1847.850476
0.0,201,1848.067473
0.0,201,1848.264295
100.0,6,1848.277974
0.0,201,1848.50199
100.0,3,1848.506939
100.0,3,1848.5107
0.0,201,1848.736959
0.0,201,1848.950419
100.0,2,1848.954308
0.0,201,1849.211286
0.0,201,1849.424473
0.0,201,1849.635401
0.0,201,1849.859839
0.0,201,1850.063358
0.0,201,1850.283774
0.0,201,1850.508089
0.0,201,1850.743866
0.0,201,1850.936357
100.0,1,1850.938147
0.0,201,1851.140279
0.0,201,1851.366065
0.0,201,1851.573696
0.0,201,1851.771076
0.0,201,1851.982497
0.0,201,1852.196821
0.0,201,1852.400249
0.0,201,1852.609084
0.0,201,1852.809665
0.0,201,1853.018951
0.0,201,1853.228563
0.0,201,1853.434517
100.0,1,1853.436259
0.0,201,1853.665029
100.0,6,1853.6715
0.0,201,1853.888278
0.0,201,1854.112149
0.0,201,1854.35382
0.0,201,1854.560669
100.0,1,1854.562129
0.0,201,1854.777392
0.0,201,1854.983355
0.0,201,1855.187237
100.0,2,1855.190626
0.0,201,1855.392774
100.0,1,1855.39439
100.0,1,1855.395705
0.0,201,1855.620491
0.0,201,1855.854312
0.0,201,1856.064583
0.0,201,1856.267877
100.0,1,1856.272084
0.0,201,1856.48672
0.0,201,1856.690683
0.0,201,1856.909781
0.0,201,1857.175526
0.0,201,1857.398645
0.0,201,1857.610941
100.0,1,1857.611875
100.0,6,1857.61945
100.0,1,1857.620932
0.0,201,1857.891299
0.0,201,1858.12101
0.0,201,1858.324678
0.0,201,1858.54217
0.0,201,1858.755127
0.0,201,1858.981637
0.0,201,1859.21958
0.0,201,1859.42578
100.0,1,1859.427419
0.0,201,1859.623334
100.0,3,1859.625658
0.0,201,1859.8423
0.0,201,1860.092268
0.0,201,1860.314411
0.0,201,1860.53159
0.0,201,1860.746323
0.0,201,1860.9533
0.0,201,1861.152602
0.0,201,1861.375032
0.0,201,1861.589685
0.0,201,1861.806045
100.0,1,1861.807275
100.0,4,1861.814079
0.0,201,1862.027682
0.0,201,1862.260218
0.0,201,1862.479145
0.0,201,1862.704587
100.0,1,1862.706245
100.0,3,1862.710938
100.0,1,1862.712407
0.0,201,1862.942839
0.0,201,1863.151173
0.0,201,1863.365878
0.0,201,1863.572735
0.0,201,1863.794401
100.0,5,1863.799967
0.0,201,1864.004168
0.0,201,1864.208193
0.0,201,1864.481964
0.0,201,1864.704508
100.0,1,1864.705694
0.0,201,1864.921066
0.0,201,1865.116978
0.0,201,1865.322741
0.0,201,1865.54753
100.0,1,1865.548954
0.0,201,1865.753836
100.0,3,1865.755581
0.0,201,1865.954131
0.0,201,1866.15365
0.0,201,1866.364658
0.0,201,1866.579561
0.0,201,1866.823275
0.0,201,1867.041788
0.0,201,1867.27125
0.0,201,1867.483497
0.0,201,1867.71234
0.0,201,1867.913274
0.0,201,1868.128432
100.0,4,1868.133421
100.0,3,1868.1386
100.0,1,1868.139742
0.0,201,1868.373962
0.0,201,1868.590476
0.0,201,1868.827444
100.0,2,1868.828893
0.0,201,1869.046949
100.0,2,1869.048779
0.0,201,1869.258484
0.0,201,1869.464705
0.0,201,1869.670213
0.0,201,1869.8755
0.0,201,1870.074648
0.0,201,1870.283113
0.0,201,1870.486207
0.0,201,1870.701893
0.0,201,1870.945095
0.0,201,1871.172971
0.0,201,1871.381807
0.0,201,1871.658568
100.0,1,1871.660554
0.0,201,1871.916975
0.0,201,1872.134561
0.0,201,1872.349914
0.0,201,1872.551888
0.0,201,1872.777048
0.0,201,1872.995005
0.0,201,1873.219839
100.0,6,1873.227606
0.0,201,1873.441074
0.0,201,1873.667584
100.0,1,1873.668763
0.0,201,1873.887355
0.0,201,1874.085851
0.0,201,1874.284684
0.0,201,1874.489939
0.0,201,1874.697487
0.0,201,1874.905271
100.0,1,1874.906353
0.0,201,1875.130957
0.0,201,1875.353398
100.0,1,1875.354726
0.0,201,1875.570005
100.0,1,1875.571189
100.0,1,1875.573849
0.0,201,1875.788825
100.0,1,1875.794678
0.0,201,1875.997302
0.0,201,1876.193921
0.0,201,1876.400212
0.0,201,1876.608299
0.0,201,1876.81903
100.0,1,1876.822788
0.0,201,1877.027367
0.0,201,1877.256782
100.0,6,1877.26467
0.0,201,1877.484924
0.0,201,1877.706358
0.0,201,1877.908204
100.0,4,1877.913831
0.0,201,1878.117068
0.0,201,1878.32344
0.0,201,1878.526137
100.0,3,1878.530865
100.0,8,1878.540709
0.0,201,1878.738935
0.0,201,1878.955503
0.0,201,1879.176529
0.0,201,1879.371223
0.0,201,1879.571614
0.0,201,1879.797923
0.0,201,1880.010227
0.0,201,1880.208432
100.0,1,1880.209511
0.0,201,1880.409242
0.0,201,1880.636216
0.0,201,1880.848824
0.0,201,1881.074749
0.0,201,1881.294757
100.0,1,1881.297905
0.0,201,1881.504059
0.0,201,1881.716498
100.0,1,1881.717604
0.0,201,1881.976824
0.0,201,1882.184861
0.0,201,1882.416037
0.0,201,1882.630908
100.0,1,1882.634737
0.0,201,1882.836222
100.0,3,1882.842207
0.0,201,1883.048584
0.0,201,1883.257874
0.0,201,1883.499076
0.0,201,1883.717893
100.0,3,1883.720376
0.0,201,1883.923248
0.0,201,1884.152181
0.0,201,1884.391041
0.0,201,1884.604513
0.0,201,1884.828352
0.0,201,1885.042032
100.0,1,1885.043156
0.0,201,1885.246733
0.0,201,1885.461791
0.0,201,1885.66008
0.0,201,1885.874847
0.0,201,1886.081157
0.0,201,1886.308346
0.0,201,1886.519655
100.0,4,1886.525652
100.0,4,1886.53156
0.0,201,1886.736003
100.0,1,1886.737351
0.0,201,1886.952775
0.0,201,1887.161906
0.0,201,1887.3708
100.0,2,1887.375142
0.0,201,1887.595841
0.0,201,1887.818652
0.0,201,1888.022575
0.0,201,1888.227293
100.0,4,1888.233266
0.0,201,1888.463073
0.0,201,1888.68483
0.0,201,1888.8922
0.0,201,1889.109185
100.0,1,1889.114063
0.0,201,1889.300481
0.0,201,1889.513631
0.0,201,1889.762479
0.0,201,1889.966824
0.0,201,1890.183885
0.0,201,1890.383855
0.0,201,1890.607648
0.0,201,1890.834827
0.0,201,1891.051112
0.0,201,1891.247005
0.0,201,1891.439342
0.0,201,1891.655738
100.0,3,1891.661115
0.0,201,1891.870818
0.0,201,1892.069002
100.0,4,1892.073585
100.0,8,1892.084581
0.0,201,1892.290893
0.0,201,1892.494497
0.0,201,1892.697274
0.0,201,1892.928216
0.0,201,1893.143488
0.0,201,1893.348218
0.0,201,1893.592825
100.0,3,1893.599554
0.0,201,1893.894798
0.0,201,1894.160932
0.0,201,1894.408298
100.0,7,1894.423838
100.0,3,1894.428086
0.0,201,1894.6388
0.0,201,1894.851536
100.0,2,1894.856253
100.0,4,1894.85999
0.0,201,1895.108872
0.0,201,1895.315533
0.0,201,1895.525108
0.0,201,1895.737748
0.0,201,1895.961642
100.0,1,1895.962601
0.0,201,1896.167839
100.0,2,1896.169325
0.0,201,1896.388186
0.0,201,1896.593605
0.0,201,1896.793518
100.0,1,1896.794463
0.0,201,1897.013822
100.0,3,1897.023409
0.0,201,1897.257035
0.0,201,1897.588264
0.0,201,1897.852861
0.0,201,1898.066184
0.0,201,1898.359383
100.0,1,1898.36406
0.0,201,1898.659071
0.0,201,1898.902204
0.0,201,1899.113691
0.0,201,1899.332458
0.0,201,1899.558417
0.0,201,1899.770639
0.0,201,1900.04169
0.0,201,1900.384493
0.0,201,1900.755434
100.0,3,1900.761813
100.0,1,1900.763749
100.0,5,1900.771432
0.0,201,1901.137786
0.0,201,1901.391604
0.0,201,1901.619466
0.0,201,1901.83545
0.0,201,1902.069304
0.0,201,1902.277177
0.0,201,1902.484405
0.0,201,1902.763736
100.0,1,1902.765538
100.0,1,1902.770281
0.0,201,1903.039153
0.0,201,1903.280994
0.0,201,1903.482406
100.0,6,1903.490799
0.0,201,1903.832949
0.0,201,1904.066741
0.0,201,1904.316748
0.0,201,1904.591287
0.0,201,1904.846995
0.0,201,1905.100775
100.0,5,1905.109352
0.0,201,1905.347309
0.0,201,1905.547042
0.0,201,1905.755019
0.0,201,1905.982054
0.0,201,1906.215568
0.0,201,1906.427736
100.0,1,1906.429287
0.0,201,1906.651541
0.0,201,1906.858544
0.0,201,1907.074775
0.0,201,1907.308426
0.0,201,1907.524046
0.0,201,1907.727292
0.0,201,1907.929604
0.0,201,1908.165184
100.0,3,1908.171873
0.0,201,1908.395056
100.0,1,1908.39886
100.0,1,1908.399956
0.0,201,1908.609302
100.0,3,1908.61319
0.0,201,1908.836652
0.0,201,1909.052202
0.0,201,1909.253484
0.0,201,1909.461459
0.0,201,1909.683928
0.0,201,1909.899726
0.0,201,1910.114562
0.0,201,1910.416706
0.0,201,1910.629341
0.0,201,1910.908038
0.0,201,1911.172832
0.0,201,1911.441794
0.0,201,1911.697652
100.0,3,1911.705898
100.0,2,1911.70785
100.0,2,1911.716371
0.0,201,1911.992189
100.0,1,1911.993048
100.0,1,1911.997172
100.0,3,1911.99924
0.0,201,1912.326773
100.0,4,1912.334839
0.0,201,1912.649535
0.0,201,1912.875325
0.0,201,1913.082226
0.0,201,1913.304247
0.0,201,1913.520032
0.0,201,1913.727628
0.0,201,1913.940465
0.0,201,1914.158241
0.0,201,1914.366702
0.0,201,1914.573317
0.0,201,1914.824475
0.0,201,1915.032641
0.0,201,1915.240273
0.0,201,1915.448078
0.0,201,1915.652582
0.0,201,1915.871432
0.0,201,1916.083071
0.0,201,1916.298869
0.0,201,1916.517044
0.0,201,1916.733547
0.0,201,1916.973246
0.0,201,1917.189864
0.0,201,1917.387892
0.0,201,1917.596873
100.0,1,1917.597816
0.0,201,1917.809344
0.0,201,1918.008212
0.0,201,1918.198708
0.0,201,1918.406431
0.0,201,1918.645995
0.0,201,1918.853803
0.0,201,1919.075225
0.0,201,1919.292743
0.0,201,1919.488469
0.0,201,1919.693183
0.0,201,1919.914223
0.0,201,1920.116454
0.0,201,1920.326862
0.0,201,1920.530432
0.0,201,1920.778417
0.0,201,1920.985571
0.0,201,1921.211913
100.0,4,1921.215953
100.0,1,1921.217066
100.0,4,1921.228855
100.0,1,1921.233193
0.0,201,1921.463882
100.0,4,1921.468357
100.0,4,1921.472338
0.0,201,1921.686282
0.0,201,1921.90179
0.0,201,1922.099107
0.0,201,1922.316343
100.0,5,1922.321662
0.0,201,1922.530696
0.0,201,1922.759201
0.0,201,1922.959756
0.0,201,1923.155887
0.0,201,1923.401753
0.0,201,1923.642739
0.0,201,1923.873155
100.0,146,1924.028345
100.0,3,1924.038905
0.0,201,1924.252339
0.0,201,1924.459033
0.0,201,1924.673512
0.0,201,1924.89279
0.0,201,1925.098669
0.0,201,1925.310152
0.0,201,1925.529034
0.0,201,1925.768726
0.0,201,1925.9784
0.0,201,1926.184636
0.0,201,1926.400744
0.0,201,1926.604947
0.0,201,1926.825536
0.0,201,1927.051289
0.0,201,1927.259376
0.0,201,1927.453103
0.0,201,1927.664801
0.0,201,1927.915779
100.0,1,1927.917236
100.0,2,1927.919071
0.0,201,1928.116585
0.0,201,1928.328633
0.0,201,1928.534687
0.0,201,1928.749023
100.0,1,1928.753592
0.0,201,1928.962754
0.0,201,1929.185807
0.0,201,1929.410183
0.0,201,1929.622308
0.0,201,1929.82456
0.0,201,1930.054345
100.0,2,1930.058732
0.0,201,1930.282657
0.0,201,1930.487436
0.0,201,1930.698786
0.0,201,1930.909854
0.0,201,1931.112005
100.0,4,1931.117797
100.0,4,1931.123081
0.0,201,1931.310139
100.0,3,1931.317903
0.0,201,1931.509055
100.0,3,1931.51349
0.0,201,1931.717869
0.0,201,1931.920563
0.0,201,1932.13455
0.0,201,1932.367299
0.0,201,1932.582995
0.0,201,1932.797901
0.0,201,1933.005951
0.0,201,1933.227368
100.0,5,1933.232412
0.0,201,1933.426121
0.0,201,1933.63326
0.0,201,1933.846037
0.0,201,1934.068765
0.0,201,1934.275066
0.0,201,1934.546088
100.0,1,1934.547287
0.0,201,1934.764172
0.0,201,1934.972086
0.0,201,1935.201573
0.0,201,1935.408912
100.0,5,1935.41544
0.0,201,1935.622884
0.0,201,1935.83857
0.0,201,1936.050501
0.0,201,1936.255284
100.0,2,1936.259087
0.0,201,1936.472921
0.0,201,1936.726719
0.0,201,1936.930337
0.0,201,1937.13843
0.0,201,1937.352583
100.0,1,1937.35361
0.0,201,1937.562833
100.0,9,1937.574686
0.0,201,1937.794627
0.0,201,1937.994575
0.0,201,1938.213417
0.0,201,1938.418762
0.0,201,1938.62112
100.0,2,1938.622885
0.0,201,1938.877108
0.0,201,1939.089062
100.0,4,1939.094516
0.0,201,1939.307623
0.0,201,1939.517635
0.0,201,1939.745969
0.0,201,1939.974298
0.0,201,1940.194491
0.0,201,1940.40124
0.0,201,1940.611943
100.0,1,1940.613329
0.0,201,1940.824437
0.0,201,1941.073248
0.0,201,1941.29016
0.0,201,1941.524448
0.0,201,1941.731107
0.0,201,1941.938329
0.0,201,1942.15426
100.0,1,1942.156338
0.0,201,1942.361436
100.0,1,1942.362517
0.0,201,1942.569922
100.0,1,1942.571472
0.0,201,1942.791572
100.0,6,1942.800569
100.0,3,1942.802785
0.0,201,1943.012973
100.0,1,1943.014126
0.0,201,1943.247403
0.0,201,1943.465765
0.0,201,1943.672523
0.0,201,1943.884731
0.0,201,1944.133507
0.0,201,1944.325575
0.0,201,1944.545104
0.0,201,1944.743629
100.0,3,1944.748248
0.0,201,1944.954073
0.0,201,1945.149011
0.0,201,1945.393547
0.0,201,1945.620363
0.0,201,1945.831059
0.0,201,1946.039032
0.0,201,1946.261434
0.0,201,1946.453493
0.0,201,1946.663458
100.0,3,1946.666983
0.0,201,1946.883534
0.0,201,1947.073197
100.0,1,1947.074294
0.0,201,1947.273521
100.0,18,1947.29011
0.0,201,1947.518603
0.0,201,1947.74398
0.0,201,1947.943396
0.0,201,1948.172338
0.0,201,1948.402604
0.0,201,1948.651663
0.0,201,1948.960891
0.0,201,1949.15909
100.0,9,1949.170445
0.0,201,1949.37447
0.0,201,1949.587523
0.0,201,1949.861866
100.0,1,1949.863083
100.0,1,1949.866875
0.0,201,1950.081201
0.0,201,1950.299817
0.0,201,1950.512162
0.0,201,1950.719268
0.0,201,1950.945192
0.0,201,1951.168806
100.0,1,1951.176169
100.0,2,1951.18028
0.0,201,1951.404478
0.0,201,1951.614708
0.0,201,1951.848149
0.0,201,1952.087928
0.0,201,1952.299621
0.0,201,1952.502565
0.0,201,1952.723718
0.0,201,1952.931009
0.0,201,1953.154854
100.0,1,1953.156038
0.0,201,1953.365785
100.0,3,1953.367608
100.0,2,1953.370988
0.0,201,1953.585473
100.0,4,1953.593575
0.0,201,1953.807712
0.0,201,1954.02419
100.0,6,1954.032788
0.0,201,1954.264153
0.0,201,1954.480634
0.0,201,1954.687314
0.0,201,1954.900957
0.0,201,1955.113794
0.0,201,1955.341454
100.0,2,1955.343912
0.0,201,1955.570831
0.0,201,1955.778092
0.0,201,1955.995341
0.0,201,1956.239461
0.0,201,1956.476108
100.0,4,1956.486844
0.0,201,1956.699526
0.0,201,1956.908239
0.0,201,1957.103424
0.0,201,1957.31929
0.0,201,1957.519556
0.0,201,1957.743141
0.0,201,1957.967822
0.0,201,1958.185998
0.0,201,1958.410559
0.0,201,1958.687698
0.0,201,1958.963987
0.0,201,1959.168683
0.0,201,1959.380301
0.0,201,1959.575423
0.0,201,1959.778514
0.0,201,1959.986266
0.0,201,1960.251205
0.0,201,1960.461323
0.0,201,1960.68677
0.0,201,1960.898248
0.0,201,1961.102541
0.0,201,1961.311761
0.0,201,1961.546215
0.0,201,1961.785644
100.0,4,1961.790579
100.0,5,1961.80451
0.0,201,1962.021295
0.0,201,1962.240963
0.0,201,1962.454449
0.0,201,1962.660016
0.0,201,1962.897619
0.0,201,1963.146076
0.0,201,1963.364507
0.0,201,1963.583786
0.0,201,1963.803563
0.0,201,1964.017678
0.0,201,1964.237337
0.0,201,1964.468178
0.0,201,1964.70946
0.0,201,1964.919013
0.0,201,1965.164587
0.0,201,1965.379644
100.0,9,1965.388901
100.0,3,1965.393483
0.0,201,1965.598011
100.0,3,1965.603944
0.0,201,1965.819131
0.0,201,1966.012682
0.0,201,1966.222091
0.0,201,1966.438521
0.0,201,1966.654113
0.0,201,1966.870906
0.0,201,1967.074095
0.0,201,1967.350049
0.0,201,1967.564451
0.0,201,1967.777467
0.0,201,1967.985549
0.0,201,1968.192323
0.0,201,1968.415035
0.0,201,1968.626186
100.0,1,1968.627906
0.0,201,1968.838056
0.0,201,1969.038362
100.0,3,1969.042894
0.0,201,1969.383714
0.0,201,1969.605189
0.0,201,1969.821844
100.0,1,1969.8256
100.0,5,1969.831283
0.0,201,1970.035568
0.0,201,1970.238706
100.0,1,1970.242196
0.0,201,1970.464601
0.0,201,1970.669834
100.0,1,1970.671332
0.0,201,1970.882609
0.0,201,1971.091636
0.0,201,1971.287773
100.0,2,1971.291751
100.0,1,1971.292879
100.0,1,1971.293875
0.0,201,1971.523495
0.0,201,1971.750941
0.0,201,1971.963367
0.0,201,1972.169554
0.0,201,1972.367042
0.0,201,1972.59216
0.0,201,1972.829452
100.0,6,1972.835174
0.0,201,1973.041359
0.0,201,1973.298615
100.0,6,1973.305622
100.0,4,1973.31208
0.0,201,1973.558582
0.0,201,1973.808053
0.0,201,1974.033273
0.0,201,1974.234656
100.0,1,1974.238473
0.0,201,1974.531239
0.0,201,1974.881428
0.0,201,1975.237534
0.0,201,1975.519917
0.0,201,1975.75779
0.0,201,1976.004718
0.0,201,1976.311119
100.0,1,1976.314365
100.0,4,1976.319369
100.0,3,1976.322522
0.0,201,1976.578621
0.0,201,1976.834099
100.0,3,1976.839172
0.0,201,1977.053306
0.0,201,1977.278297
100.0,1,1977.27937
0.0,201,1977.493692
0.0,201,1977.707051
0.0,201,1977.933404
0.0,201,1978.146351
0.0,201,1978.428207
0.0,201,1978.646487
0.0,201,1978.905542
0.0,201,1979.118132
0.0,201,1979.334393
0.0,201,1979.544322
0.0,201,1979.772382
0.0,201,1980.034266
0.0,201,1980.295331
0.0,201,1980.581269
0.0,201,1980.874034
0.0,201,1981.135334
100.0,4,1981.140145
100.0,4,1981.144659
0.0,201,1981.393875
0.0,201,1981.624995
100.0,1,1981.626509
0.0,201,1981.853073
0.0,201,1982.068863
0.0,201,1982.283249
0.0,201,1982.494525
0.0,201,1982.744354
0.0,201,1983.008507
0.0,201,1983.228485
0.0,201,1983.441638
0.0,201,1983.650057
100.0,2,1983.653941
0.0,201,1983.873648
100.0,1,1983.874767
0.0,201,1984.098416
100.0,4,1984.103406
0.0,201,1984.310924
0.0,201,1984.515453
0.0,201,1984.765338
0.0,201,1985.000156
0.0,201,1985.22593
0.0,201,1985.432361
0.0,201,1985.659945
0.0,201,1985.87521
0.0,201,1986.111623
0.0,201,1986.366792
100.0,3,1986.371865
0.0,201,1986.616457
0.0,201,1986.853024
0.0,201,1987.147199
0.0,201,1987.355078
0.0,201,1987.567749
0.0,201,1987.845896
100.0,8,1987.858321
0.0,201,1988.134739
100.0,1,1988.135732
0.0,201,1988.344459
100.0,2,1988.34802
0.0,201,1988.579811
0.0,201,1988.814308
0.0,201,1989.027018
0.0,201,1989.287569
100.0,3,1989.290672
0.0,201,1989.534603
0.0,201,1989.757226
100.0,3,1989.763078
100.0,3,1989.766538
0.0,201,1989.981929
100.0,3,1989.98376
0.0,201,1990.197469
100.0,4,1990.202387
0.0,201,1990.413414
0.0,201,1990.686465
0.0,201,1990.932723
0.0,201,1991.188417
0.0,201,1991.457894
0.0,201,1991.684555
100.0,2,1991.689488
0.0,201,1991.929141
0.0,201,1992.169412
0.0,201,1992.431248
100.0,1,1992.436209
0.0,201,1992.677367
0.0,201,1992.949844
100.0,1,1992.950985
100.0,10,1992.963809
0.0,201,1993.186593
0.0,201,1993.406937
100.0,4,1993.411047
0.0,201,1993.666927
0.0,201,1993.897819
0.0,201,1994.113321
0.0,201,1994.324133
0.0,201,1994.539706
100.0,2,1994.542087
0.0,201,1994.75381
0.0,201,1994.980599
100.0,3,1994.982394
0.0,201,1995.194938
0.0,201,1995.414118
100.0,3,1995.418247
0.0,201,1995.617288
0.0,201,1995.869243
0.0,201,1996.090331
0.0,201,1996.312439
100.0,7,1996.31703
100.0,1,1996.320456
100.0,2,1996.32159
0.0,201,1996.545869
100.0,1,1996.550033
0.0,201,1996.772708
100.0,3,1996.777255
0.0,201,1996.984071
0.0,201,1997.204986
0.0,201,1997.423531
0.0,201,1997.641665
0.0,201,1997.870366
0.0,201,1998.090809
0.0,201,1998.28812
0.0,201,1998.520673
0.0,201,1998.725405
0.0,201,1998.944643
0.0,201,1999.157167
100.0,3,1999.161735
0.0,201,1999.368773
0.0,201,1999.599474
0.0,201,1999.808123
0.0,201,2000.022962
0.0,201,2000.264501
0.0,201,2000.478972
100.0,4,2000.483076
100.0,7,2000.488912
0.0,201,2000.689384
0.0,201,2000.910087
0.0,201,2001.120473
100.0,4,2001.125709
0.0,201,2001.332802
0.0,201,2001.551263
100.0,6,2001.556345
0.0,201,2001.784564
0.0,201,2002.013491
0.0,201,2002.221283
0.0,201,2002.454969
0.0,201,2002.690128
0.0,201,2002.902245
0.0,201,2003.100914
0.0,201,2003.308483
0.0,201,2003.534124
0.0,201,2003.772901
0.0,201,2004.000708
0.0,201,2004.225467
100.0,1,2004.226611
100.0,4,2004.230467
0.0,201,2004.460449
0.0,201,2004.68789
0.0,201,2004.90073
100.0,4,2004.911722
0.0,201,2005.114518
0.0,201,2005.348564
0.0,201,2005.555792
0.0,201,2005.780773
100.0,2,2005.784288
0.0,201,2006.000853
0.0,201,2006.205854
0.0,201,2006.41371
0.0,201,2006.638371
100.0,1,2006.639868
100.0,5,2006.646084
0.0,201,2006.883933
0.0,201,2007.102383
0.0,201,2007.332121
0.0,201,2007.55183
0.0,201,2007.802697
0.0,201,2008.13672
0.0,201,2008.351716
100.0,6,2008.362221
0.0,201,2008.571286
100.0,3,2008.573453
0.0,201,2008.817116
0.0,201,2009.03353
0.0,201,2009.239082
0.0,201,2009.454695
0.0,201,2009.68062
0.0,201,2009.906532
0.0,201,2010.121888
0.0,201,2010.343874
100.0,2,2010.348139
100.0,5,2010.352422
0.0,201,2010.569417
0.0,201,2010.792158
0.0,201,2011.012125
0.0,201,2011.229108
0.0,201,2011.442482
0.0,201,2011.647897
0.0,201,2011.865837
100.0,4,2011.871175
0.0,201,2012.100801
0.0,201,2012.320948
0.0,201,2012.556472
100.0,4,2012.560597
0.0,201,2012.785717
0.0,201,2013.01014
0.0,201,2013.275878
0.0,201,2013.502254
0.0,201,2013.710312
0.0,201,2013.939764
100.0,2,2013.944159
0.0,201,2014.170438
0.0,201,2014.383786
0.0,201,2014.596379
0.0,201,2014.81012
0.0,201,2015.004473
0.0,201,2015.214468
100.0,3,2015.218925
100.0,1,2015.220654
0.0,201,2015.451726
0.0,201,2015.667276
0.0,201,2015.859694
100.0,5,2015.863948
100.0,2,2015.868165
0.0,201,2016.097275
0.0,201,2016.308285
0.0,201,2016.503196
0.0,201,2016.7092
0.0,201,2016.919216
0.0,201,2017.142808
0.0,201,2017.364077
100.0,3,2017.369528
0.0,201,2017.609791
0.0,201,2017.843918
0.0,201,2018.053071
0.0,201,2018.278281
0.0,201,2018.50198
0.0,201,2018.700563
0.0,201,2018.933078
0.0,201,2019.149377
0.0,201,2019.355361
0.0,201,2019.572955
100.0,3,2019.574603
0.0,201,2019.823269
0.0,201,2020.047302
0.0,201,2020.278308
0.0,201,2020.490135
0.0,201,2020.70061
100.0,8,2020.709878
100.0,3,2020.711519
100.0,3,2020.716332
100.0,3,2020.719975
0.0,201,2020.928266
0.0,201,2021.140065
0.0,201,2021.351286
0.0,201,2021.565064
100.0,5,2021.570844
0.0,201,2021.77703
100.0,4,2021.787153
0.0,201,2022.021488
0.0,201,2022.239479
0.0,201,2022.454494
100.0,1,2022.456273
100.0,4,2022.460807
0.0,201,2022.680214
0.0,201,2022.897862
0.0,201,2023.111684
100.0,5,2023.11579
0.0,201,2023.334896
0.0,201,2023.547065
100.0,4,2023.559063
0.0,201,2023.791359
0.0,201,2024.015008
0.0,201,2024.256084
0.0,201,2024.472282
0.0,201,2024.688257
0.0,201,2024.88611
0.0,201,2025.093135
0.0,201,2025.295552
0.0,201,2025.506444
0.0,201,2025.719418
0.0,201,2025.923725
0.0,201,2026.135422
0.0,201,2026.369602
0.0,201,2026.591012
0.0,201,2026.789442
100.0,1,2026.790729
0.0,201,2026.997018
0.0,201,2027.208999
0.0,201,2027.425031
0.0,201,2027.627592
0.0,201,2027.835887
0.0,201,2028.043472
100.0,4,2028.049488
0.0,201,2028.255428
0.0,201,2028.472275
0.0,201,2028.714197
100.0,1,2028.715872
0.0,201,2028.935184
0.0,201,2029.158027
0.0,201,2029.367084
0.0,201,2029.569278
0.0,201,2029.772657
0.0,201,2029.981449
0.0,201,2030.186294
0.0,201,2030.382784
0.0,201,2030.606798
0.0,201,2030.843298
0.0,201,2031.049509
0.0,201,2031.248143
0.0,201,2031.473042
100.0,1,2031.474118
0.0,201,2031.698024
0.0,201,2031.90158
100.0,4,2031.907341
100.0,3,2031.913854
0.0,201,2032.122725
0.0,201,2032.335911
0.0,201,2032.54064
0.0,201,2032.763484
0.0,201,2032.997678
0.0,201,2033.218795
0.0,201,2033.417356
100.0,4,2033.421516
0.0,201,2033.631353
0.0,201,2033.862663
0.0,201,2034.072154
100.0,1,2034.073623
100.0,1,2034.074174
0.0,201,2034.28833
100.0,3,2034.293484
0.0,201,2034.52589
0.0,201,2034.748403
0.0,201,2034.952477
100.0,2,2034.954
0.0,201,2035.181183
0.0,201,2035.400616
0.0,201,2035.602078
0.0,201,2035.822624
0.0,201,2036.044569
0.0,201,2036.237726
0.0,201,2036.438935
0.0,201,2036.654615
0.0,201,2036.888484
0.0,201,2037.098895
0.0,201,2037.343311
0.0,201,2037.552602
100.0,4,2037.557509
100.0,1,2037.560795
100.0,5,2037.567579
0.0,201,2037.773311
0.0,201,2037.981765
0.0,201,2038.186022
0.0,201,2038.400823
0.0,201,2038.612619
0.0,201,2038.835637
100.0,8,2038.850811
0.0,201,2039.07492
0.0,201,2039.278804
0.0,201,2039.517846
100.0,1,2039.519336
0.0,201,2039.743069
0.0,201,2039.99235
0.0,201,2040.203279
0.0,201,2040.417981
100.0,2,2040.421443
100.0,6,2040.427067
0.0,201,2040.776068
0.0,201,2040.998489
0.0,201,2041.220997
100.0,5,2041.226946
0.0,201,2041.427257
0.0,201,2041.712635
100.0,8,2041.723156
0.0,201,2041.934554
0.0,201,2042.138305
0.0,201,2042.355352
